DOI,new_feature_1mag_first_auth,new_feature_2mag_first_auth,new_feature_3mag_first_auth,new_feature_4mag_first_auth,new_feature_5mag_first_auth,new_feature_6mag_first_auth,new_feature_7mag_first_auth,new_feature_8mag_first_auth,new_feature_9mag_first_auth,new_feature_10mag_first_auth,new_feature_11mag_first_auth,new_feature_12mag_first_auth,new_feature_13mag_first_auth,new_feature_14mag_first_auth,new_feature_15mag_first_auth,new_feature_16mag_first_auth,new_feature_17mag_first_auth,new_feature_18mag_first_auth,new_feature_19mag_first_auth,new_feature_20mag_first_auth,new_feature_21mag_first_auth,new_feature_22mag_first_auth,new_feature_23mag_first_auth,new_feature_24mag_first_auth,new_feature_25mag_first_auth,new_feature_26mag_first_auth,new_feature_27mag_first_auth,new_feature_28mag_first_auth,new_feature_29mag_first_auth,new_feature_30mag_first_auth,new_feature_31mag_first_auth,new_feature_32mag_first_auth,new_feature_33mag_first_auth,new_feature_34mag_first_auth,new_feature_35mag_first_auth,new_feature_36mag_first_auth,new_feature_37mag_first_auth,new_feature_38mag_first_auth,new_feature_39mag_first_auth,new_feature_40mag_first_auth,new_feature_41mag_first_auth,new_feature_42mag_first_auth,new_feature_43mag_first_auth,new_feature_44mag_first_auth,new_feature_45mag_first_auth,new_feature_46mag_first_auth,new_feature_47mag_first_auth,new_feature_48mag_first_auth,new_feature_49mag_first_auth,new_feature_50mag_first_auth,new_feature_51mag_first_auth,new_feature_52mag_first_auth,new_feature_53mag_first_auth,new_feature_54mag_first_auth,new_feature_55mag_first_auth,new_feature_56mag_first_auth,new_feature_57mag_first_auth,new_feature_58mag_first_auth,new_feature_59mag_first_auth,new_feature_60mag_first_auth,new_feature_61mag_first_auth,new_feature_62mag_first_auth,new_feature_63mag_first_auth,new_feature_64mag_first_auth,new_feature_65mag_first_auth,new_feature_66mag_first_auth,new_feature_67mag_first_auth,new_feature_68mag_first_auth,new_feature_69mag_first_auth,new_feature_70mag_first_auth,new_feature_71mag_first_auth,new_feature_72mag_first_auth,new_feature_73mag_first_auth,new_feature_74mag_first_auth,new_feature_75mag_first_auth,new_feature_76mag_first_auth,new_feature_77mag_first_auth,new_feature_78mag_first_auth,new_feature_79mag_first_auth,new_feature_80mag_first_auth,new_feature_81mag_first_auth,new_feature_82mag_first_auth,new_feature_83mag_first_auth,new_feature_84mag_first_auth,new_feature_85mag_first_auth,new_feature_86mag_first_auth,new_feature_87mag_first_auth,new_feature_88mag_first_auth,new_feature_89mag_first_auth,new_feature_90mag_first_auth,new_feature_91mag_first_auth,new_feature_92mag_first_auth,new_feature_93mag_first_auth,new_feature_94mag_first_auth,new_feature_95mag_first_auth,new_feature_96mag_first_auth,new_feature_97mag_first_auth,new_feature_98mag_first_auth,new_feature_99mag_first_auth,new_feature_100mag_first_auth,new_feature_101mag_first_auth,new_feature_102mag_first_auth,new_feature_103mag_first_auth,new_feature_104mag_first_auth,new_feature_105mag_first_auth,new_feature_106mag_first_auth,new_feature_107mag_first_auth,new_feature_108mag_first_auth,new_feature_109mag_first_auth,new_feature_110mag_first_auth,new_feature_111mag_first_auth,new_feature_112mag_first_auth,new_feature_113mag_first_auth,new_feature_114mag_first_auth,new_feature_115mag_first_auth,new_feature_116mag_first_auth,new_feature_117mag_first_auth,new_feature_118mag_first_auth,new_feature_119mag_first_auth,new_feature_120mag_first_auth,new_feature_121mag_first_auth,new_feature_122mag_first_auth,new_feature_123mag_first_auth,new_feature_124mag_first_auth,new_feature_125mag_first_auth,new_feature_126mag_first_auth,new_feature_127mag_first_auth,new_feature_128mag_first_auth,new_feature_129mag_first_auth,new_feature_130mag_first_auth,new_feature_131mag_first_auth,new_feature_132mag_first_auth,new_feature_133mag_first_auth,new_feature_134mag_first_auth,new_feature_135mag_first_auth,label,Fold_Id
10.1093/esr/jcn050,-0.12579402,0.112454,-1.2563628999999998,-0.8275804,0.41653877,0.3969908,0.5470076,1.0138005,0.29981083,0.46426353,0.7185534,0.28301674,0.4124984,0.2350367,-0.04189313,-0.036869254,-0.20914838,0.023431225,0.14429021,-1.1088405,-0.27582175,0.33944494,0.49685535,0.12904339,0.5203325,-0.6569535,0.090417184,-0.4622768,-0.50371385,0.026790202000000003,-0.010160633,0.67057604,-0.27524072,-0.36418512,0.35851264,-0.17764784,0.34244838,0.6260485,-0.50719124,-0.036514934,-0.24730468,0.4010715,0.46694005,-0.05292471,-0.36310884,0.59327644,-0.15251642,-0.34215844,0.92967194,-0.6925635,0.060475882,-0.4144295,0.75004536,-0.013823191,-0.15915312,0.28473905,-0.50537425,0.8534546999999999,0.13521904,0.14976119,-0.18799832,0.05075862,-0.2929805,-0.264542,0.18150076,0.17673048,-0.13830571,0.7336734,-0.3494953,0.05043521,-0.5060399999999999,-0.24960485,-0.14167267,0.41962832,0.30757135,0.031046472,-0.45048454,0.42124265,-0.81649643,0.010171829,0.5223833,0.15758732,-0.44141603,0.09863884,0.2780924,0.41008446,-0.24769002,-0.43794537,-0.14725062,-0.49531305,-0.6862978,-0.67000306,-0.9214664,-0.34231803,0.41109958,0.17063576,-0.17480473,0.30634034,-0.28381053,-0.95166636,0.27322742,-0.35172907,-0.22763215,0.2975771,0.5826517,0.96204925,-0.1804841,-0.25570992,0.3584521,-0.5556505,0.045185626,-0.21228969,0.26902209999999993,0.20630997,-0.016345573999999998,-0.37250605,-0.1603787,-0.03514734,-0.1641457,-0.1304528,0.31758803,-0.313999,-0.38995522,0.11186423,0.11703106,-0.4451434,0.431498,-0.46264282,0.25536063,-0.10639821,0.11809045,0.11889022,0.19578522,-0.30266917,0.61682445,1.0,3.0
10.1007/s10683-010-9237-5,-0.4893144,-0.30550146,-0.8592702,-0.9545572,0.35188645,0.07520372,0.9511773,0.124356486,-0.5032579,0.7805224000000001,0.28559452,0.22228914,0.76919806,0.32551447,0.31855413,-0.11257488,-0.26984745,-0.24178313,-0.07147347,-0.16584167,0.15954725,0.06492881,-0.45752084,0.74776924,-0.87257516,0.26458097,0.44183367,0.1802996,-0.35017765,-0.03192686,0.5519634,0.6056399,-0.015024148,0.30627802,0.31316325,-0.36848208,-0.09867855,-0.050974227,-0.1888935,-0.5303492,0.017413067,0.25580642,-0.29189932,-0.17285022,0.116522305,0.28953215,0.3560206,0.096053414,0.004967205,-0.11201574,-0.40410903,0.14804813,-0.64450395,0.5189229999999999,-0.5141727,-0.19644499,-0.18595369,0.47369593,0.11053355,-0.13004605,0.15732417,-0.23867683,-0.052649267,-0.87793994,-0.6450185,0.025477659,0.07196389,0.71839565,0.20371361,0.61567616,-0.2368416,-0.01551966,0.26974013,-0.023766994,0.53612465,-0.84260994,-0.32122397,0.102698185,-0.05458709,0.01566963,-0.104241475,-0.17667095,-0.29322907,0.08955344,-0.07279055599999999,-0.4916905,0.024738887,-0.47023076,-0.49289104,0.12802544,0.11909555,0.19070314,-0.67868596,-0.5470824000000001,0.091120355,-0.32428187,0.009767513,-0.26242986,0.28695953,0.0628544,0.35231602,0.017774276000000002,-0.43116066,0.29103625,0.007412994,0.2029911,0.71605927,-0.055493977,0.43764126,-0.31949106,-0.49602127,-0.21327336,-0.21437821,0.26102152,0.07375143,-0.5499338,-0.07216796,-0.4481122,-0.055458836,0.1697368,-0.22796845,-0.7688013000000001,-0.22400796,0.29223340000000003,-0.030321456,0.30281737,-0.064810425,1.049441,-0.11055204,-0.4440009,-0.14820398,0.53492117,0.21684995,0.4578049,-0.45700413,0.0,4.0
10.1002/job.2247,-0.11030545,-0.34797227,0.26321304,-0.8549833,-0.0074971765,0.49312657,0.2229491,-0.07880834,-0.16251518,0.50350034,0.009889225,0.069705255,0.003932016,0.058492213,0.5927091,-0.27987504,0.52118313,-0.068899795,-0.17651547,0.11212355,0.5662249,0.15287992,-0.15106156,-0.4097242,-0.017936235,-0.29300433,0.16748339999999998,0.3319744,0.1353284,-0.2602273,-0.16370864,-0.25146684,0.2239693,-0.60198766,0.015269352,-0.0051403064,0.51471215,0.5111979,0.1364388,0.30313152,-0.10536018,-0.18230297,0.13986272,-0.258995,0.029005766,-0.097890474,0.1842644,-0.44252256,0.23808447,-0.3396489,0.6700868000000001,0.48211774,0.064604804,-0.5281444000000001,-0.51839596,0.050594427,0.19775808,0.1869637,-0.11672798,0.22945337,-0.16985871,0.035563692,-0.109675266,-0.047744446,-0.43334082,-0.48700726,0.67312044,0.29730216,-0.12935644,0.46382543,0.03799399,-0.103491604,0.26020932,0.18552281,0.48887962,-0.00030466824,-0.47072187,-0.48834085,-0.10447441,0.1555555,0.32279566,-0.27795762,0.30857378,0.30416083,0.3117963,0.11241896,-0.19246468,0.7201982,0.28190657,0.27027097,0.02548383,0.0074689137,-0.3707595,-0.18186663,-0.3945462,-0.037475456,-0.020512467,0.07308689,-0.15455739,-0.1901682,-0.2412326,0.28147972,-0.2923667,0.16369341,-0.027920386,0.26795828,-0.083031125,0.27137837,0.1569546,0.29131076,-0.08792313,-0.1820249,0.030349124,0.5074169,0.11181894,0.049551908,-0.012254011,-0.14217071,0.14294039,0.055990912,-0.17602791,-0.31218836,0.4440701,0.47179922,-0.16870023,0.12177086,-0.075079575,0.15606983,0.00408305,-0.41950008,0.0013075839,-0.40700278,-0.34255654,-0.030267665,0.22380207,1.0,6.0
10.1016/j.jesp.2016.11.014,0.0035018455,0.21672358,-0.42756188,-0.36418635,0.08955215,0.22055899,0.94909596,0.045570455,-0.063876145,-0.20380770000000006,0.13735095,-0.20749582,-0.4110907,-0.19027765,-0.6456295,-0.092766754,0.4106747,0.2549458,0.27496845,-0.23293889,0.7167401999999999,0.082910284,0.20351166,0.05562988,-0.38215527,0.00880963,-0.26183563,0.30227992,0.021358257,-0.7154130999999999,0.31620184,0.50483,0.03407603,0.44828582,-0.06214356,-0.055848252,-0.07840910599999999,0.4221075,-0.38016704,0.41761377,0.06551122,0.18447204,-0.055480443,0.31341562,-0.2634792,0.025427073,0.030230988,-0.13899124,0.04727517,-0.39245352,0.258537,0.090412915,-0.14099841,0.8214746999999999,0.7300696999999999,-0.039595924,-0.11183599,0.733967,0.09429907,-0.34189725,-0.075792864,0.18013246,-0.97308755,-0.54193914,-0.36816454,-0.067875326,0.7413184,-0.04990813,-0.10321116,-0.06856848,0.09840183,0.3233475,-0.1955844,-0.14736676,0.4585505999999999,0.34946862,-0.056059133,0.21346113,0.14419316,0.08352477,0.34769353,0.5065946,0.0011620291,0.232414,-0.18360455,0.35168403,-0.22903356,0.19420616,0.47678486,-0.09136808,0.00031612112,-0.67666245,-0.432964,0.13849983,-0.24123763,0.069433466,0.050764106,0.14416255,0.13834812,-0.07870294,0.39047337,0.018682066,0.040815044,-0.10832730000000003,-0.05356569,0.30226445,-0.31828797,0.32865828,0.218663,-0.2077644,-0.021261731,-0.108909145,-0.0799574,-0.14341731,0.03895041,0.40280786,0.07547018,-0.7893334,0.342322,0.047891226,-0.16242597,0.21482894,-0.0066319536,0.4380157,-0.16154912,0.26775986,0.1263307,0.19042109,-0.07624309,-0.14657299,0.034813575,-0.048015244000000006,0.10060992,0.56842834,-0.2830133,0.0,9.0
10.1016/j.leaqua.2016.01.008,-0.13128714,-0.28879887,0.06414199999999999,-0.4373261,-0.19695595,0.36478812,0.30124092,-0.24502744,-0.3006462,0.30647922,-0.18542619,-0.07510617,-0.23251586,0.50159466,0.44776356,0.26420298,0.2374517,0.11327742,-0.12769392,-0.1341899,0.3367923,-0.18735503,-0.11193545,-0.40023047,-0.051678285,-0.18666606,0.18805934,0.06294314599999999,0.17573449,-0.22728392,-0.121563464,0.22187033,0.156406,-0.32064134,0.12192319,-0.25640300000000005,0.8434174999999999,0.19348839,-0.18515205,0.2772668,-0.29118195,-0.064623475,0.1250146,-0.10622204,0.05693993,-0.10034873,0.30784434,-0.69930303,0.4045453,-0.054496855,0.48723978,0.17424402,0.23996416,-0.024673034,-0.34489104,0.077989645,0.12075552,-0.2290616,-0.41069338,-0.03458476,-0.1487808,0.18272574,-0.41868418,-0.10254563,-0.24963693,-0.44433522,0.4041869,0.17920843,-0.14898892,0.13297878,0.09667453,-0.31569698,0.1562006,-0.095103666,0.17086737,0.08809311,-0.48111528,-0.1182931,0.14612116,0.30055103,0.29689008,0.11436859,0.2386913,0.10163639,0.16815601,-0.0019186074,-0.23078713,0.45997357,-0.0026427081,0.11695759,-0.0389427,0.06088486,-0.1045357,-0.3312474,-0.1712163,0.14657985,0.082512535,0.053152055,0.25955018,-0.30478734,-0.214546,0.0987713,-0.18014026,-0.015516816,0.18654166,0.17977293,0.03229426,0.27051196,0.103674114,-0.23149343,0.034690335,-0.028169652000000007,0.02916258,0.6034284000000001,-0.4089611,-0.11195412,0.13940325,-0.117708385,0.5490439,0.2991638,-0.30176356,-0.3795183,0.08979126,0.38265973,-0.16103081,0.14420946,0.050681356,0.2323445,-0.16522238,-0.31508243,-0.08834352,-0.10221756,-0.11490226,-0.05913425,0.45951647,1.0,6.0
10.1111/j.1540-6210.2012.02529.x,0.20107491,-0.04738611,-0.31978625,-0.44574767,0.47185406,-0.21185370000000006,0.044229575,0.11099539,-0.016917687,0.44452268,0.10841945,-0.12628052,0.28866202,0.1079059,-0.374808,0.40506244,0.043671727,-0.120820545,-0.3632097,-0.116489865,-0.23971131,-0.013987388,0.35323432,0.21348771,0.16967955,0.04346936,0.022439752,-0.06107956,0.2886258,-0.10869627,-0.04354174,-0.009109548,-0.24865672,-0.17324497,0.6156377,0.15071087,0.055838945999999993,0.21360081,-0.28315115,-0.0990016,0.23000655,-0.20777245,-0.31011075,0.23265505,-0.19195372,-0.120006315,-0.43227693,-0.12856403,0.001211709,0.43046507,-0.1757066,-0.054120816,-0.11007273,0.14665546,-0.078132406,0.04240226,0.19906929,-0.27228144,0.056755804000000014,0.025814641,0.15838088,-0.044288192,-0.17545004,-0.075859725,0.19459388,0.044494618,0.38369694,-0.07817236,-0.03536408,-0.15699805,0.10138476,-0.2560055,0.07077999,0.16133265,0.46289834,0.17128901,0.21623266,0.038757958,-0.16319160000000002,0.48277476,-0.013521142,-0.1379896,0.07956882,0.089576095,0.087628976,-0.021990035,-0.020481883,0.25781620000000005,-0.201192,-0.05642732,-0.03623115,-0.29670405,-0.3351968,-0.68257046,-0.06147965,-0.10104346,0.099789985,-0.11164354,0.05588761,-0.2600861,0.15648632,-0.11832306,0.07905669,0.32720208,-0.09927318,0.1165834,-0.02207443,-0.40527603,-0.17945321,0.24618578,-0.24484544,-0.0018240102,-0.03304439,-0.21767333,0.1785901,0.017210898999999998,-0.16781756,0.19355525,0.47475743,0.4440807,-0.041003652,-0.39640573,0.20849286,0.5638226,0.004986385,0.11867656,0.029219717000000006,-0.12677877,0.17348224,-0.14504853,-0.0029385304,0.44500393,0.09534029,0.09456042,-0.3370276,0.0,7.0
10.1016/j.worlddev.2016.03.006,-0.1860278,-0.52656734,-0.8907686,0.04588093,0.25062929999999994,-0.033518225,0.4304329000000001,-0.15774168,0.6206455,0.74288744,0.48035353,-0.53614384,0.23562133,0.5890948,0.33250946,-0.33986786,-0.6381664,-0.70375896,0.35930538,-0.99308693,0.72456586,0.9575507,0.38793758,1.1558214,-0.33742880000000003,0.27471069,-0.06066623,0.08331612,-0.3453826,0.04101366,-0.72553086,1.0114886,-0.009811607,-0.65608907,-0.062448263,-0.33878502,0.18559095,0.60813284,-0.053582296,-0.2362923,0.19039768,-0.49335763,0.32445705,0.002175747,0.6347571,0.45222428,0.09604638,-0.10263309,0.58787507,0.39518028,0.47827065,0.26783255,0.24523553,-0.22195823,0.30820447,-0.2725867,0.37877995,0.26615432,-0.08577172,-0.23292895,0.18431333,0.8656433000000001,-0.3887777,-0.68080294,0.20031714,-0.4528363,-0.1385225,0.5953584,-0.56352854,0.13683484,0.32255918,-0.037808333,-0.21691073,0.36468855,0.23308611,0.15122156,0.5109943,-0.7936161999999999,0.5229090999999999,0.08151768,0.46251738,-0.08043036,-0.24640031,0.37860298,0.17437823,-1.428805,0.38902056,-0.263877,-0.19267556,-0.5551896,-0.35899717,0.008578732,-0.18891412,-0.35173613,0.08901678,0.1323441,-0.33165652,-0.12007062,0.77478343,-0.010949321,-0.034405075,-0.66187936,-0.19361821,-0.13623598,1.0521181999999998,0.29672918,0.775609,-0.39451718,1.6471453,0.42181844,-0.9992993,0.71553886,0.4192916,0.25254187,-0.06140281,0.22497042,-0.19964793,-0.048014194,0.6742984000000001,-0.34617695,-0.063493416,-0.31785128,0.14801012,-0.13626836,0.13298832,0.628807,0.31186658,0.48482916,0.17305413,-0.008824097,0.45583305,-0.24579826,0.1046167,0.08125505,-0.9498642,0.0,10.0
10.1086/592950,-0.40301272,0.040867455,-0.8066434,-1.1033937,0.22553048,-0.11426487,0.69172394,0.035223267999999995,-0.18213107,-0.06657129,0.5798342,-0.07750492,0.61726624,0.07936866599999999,0.34850806,-0.098105706,0.37768343,0.10616147,0.46222854,-0.15356533,0.16710836,-0.10889368,-0.21083477,0.49248347,-0.150178,-0.3183902,0.43565425,0.64160794,-0.046708833,0.11831851,0.36000848,-0.2826539,0.5400482,0.21099734,0.4240611,-0.42614377,-0.0887408,-0.0048126695,-0.38916314,-0.017529136,-0.8407174000000001,-0.11885609,0.003690264,0.4056467,0.103495575,0.6529151999999999,0.11582453,-0.38164163,-0.06296739,-0.31563407,0.31322467,0.12464676,-0.24641179,0.6194381999999999,-0.018205015,-0.404397,-0.11140202,0.09451608,0.5853977,0.45151407,-0.21766463,-0.07231771,0.13058135,-0.60953337,-0.4055435,0.33422735,0.6716125,0.73682237,0.28092363,-0.089868024,0.1494002,0.036969367,0.04424526,0.13524678,0.46923888,-0.4754109,0.026395492000000003,-0.029638087,0.24664819,0.61035097,-0.2994171,-0.6657228000000001,0.19442791,-0.32162482,0.2503495,0.012789731,-0.22256072,-0.25606593,-0.21650621,0.15066013,-0.114804424,0.18333584,-0.4594252,-0.3891512,0.11341621,-0.21345976,-0.15850256,0.1997357,0.38014877,-0.21349742,-0.72714114,0.06004352,-0.34427667,0.4862999,0.49223614,0.4728741,-0.2377925,0.031910833,0.20508237,0.017562796999999998,-0.44379416,0.06813965,-0.24597956,0.18303856,-0.949142,-0.71743315,-0.0016554566,-0.021084419,0.47890994,0.02338493,-0.346403,-0.43142268,0.3804639,-0.016516766999999998,-0.3050221,-0.17936893,0.47037363,1.1392289,0.057838928,-0.3551728,-0.30318198,0.4257592000000001,-0.30059600000000003,0.5442088,-0.15512519,1.0,9.0
10.1037/a0020758,-0.034625676,-0.44041935,0.053536825,-0.8000451999999999,0.2543281,0.51098514,0.32439208,-0.2010463,-0.19083892,0.4194722,-0.15887359,-0.037410054,-0.0752542,0.05165904,0.637598,-0.33786827,0.4368487,0.033286500000000004,-0.0978502,0.27592605,0.31814784,0.018386059,-0.39776328,-0.28811675,0.31542012,-0.25820145,0.18712208,0.03347638,0.120771855,-0.36792552,-0.18643582,-0.34993264,0.22329804,-0.5823001999999999,0.27644816,-0.01476165,0.50893205,0.5581951,0.15081304,0.5143930999999999,-0.23482025,-0.18848649,-0.01162227,-0.298105,-0.017569266,0.038381077,0.13914107,-0.40068907,0.18114643,-0.39619675,0.6108199000000001,0.27680084,0.042605177,-0.1996648,-0.51798993,0.17869009,0.26365042,0.07088037,-0.2752571,0.18626638,-0.13774679999999995,0.059652526,0.024949908,0.05507854,-0.2644685,-0.7272065,0.58868474,0.3548567,-0.10189529,0.35414535,-0.10108735,0.08681976,0.34394667,0.41323963,0.40187812,0.037707300000000006,-0.43594584,-0.52448344,0.017000012,0.2398112,0.18722545,-0.21576601,0.18201558,0.26452196,0.15857114,0.31777307,-0.17715757,0.62370163,0.23474234,0.43891546,0.0016780384,-0.0031698784,-0.2587169,-0.31736684,-0.39602876,-0.11749305,0.028079586,0.024155993,-0.035920932999999995,-0.011629583999999998,-0.27818733,0.43264905,-0.24036548,0.015293358,0.06665714,0.1778978,-0.15852995,0.3686165,0.2919053,0.19151974,-0.1352908,-0.07777052400000001,-0.11814147,0.55245763,-0.03606697,0.08593283,-0.011536837,-0.05195736,0.2667262,-0.0052227373,-0.3441163,-0.16257656,0.5244565999999999,0.44997302,-0.06298415,0.03583418,-0.15112509999999998,0.2366952,-0.10889998,-0.30077790000000004,0.038810425,-0.46409613,-0.17221741,-0.022210678,0.18356912,0.0,3.0
10.1093/sf/sot045,0.22395755,0.7767248000000001,-0.08692589999999999,-0.0726971,0.63500684,-0.2112123,0.13388726,0.10394067,-0.07735442,0.46282774,-0.0893371,-0.20754911,-0.018575799,0.03938439,0.43179318,0.16243343,-0.035379447,-0.38715518,0.055878956,-0.25597352,0.03441393,0.07245748,0.16764790000000002,0.07234355,0.36341223,0.008165121,-0.20404226,-0.20089293,-0.27433090000000004,-0.00036892865,0.084293924,-0.0085119875,-0.15238124,-0.06405074,0.13452631,0.044954922,0.036034685,0.24175349,0.30041936,0.0091681285,0.034281615,-0.22451317,-0.34255788,0.096567824,0.019613815,0.08680387,-0.119216464,-0.048824456,0.18127392,0.11700853,-0.24951503,-0.058000278,-0.052288786,0.2645938,0.11975528,-0.075907566,-0.16497046,0.32246163,0.13158639,0.17894828,0.04982288,0.37261876,-0.057226837,-0.120444514,0.056197785,-0.028300224,0.29972166,-0.058311805,-0.12271958,0.1334474,-0.113269076,-0.21645139,0.13534378,0.5477666,0.20465069,0.18799257,0.4894083,-0.24956584,-0.022223907,-0.015474449,0.37331963,-0.24539006,0.15207703,0.17849971,0.47355327,0.1052818,0.1305724,0.038482618,0.3732184,0.4753633,-0.05114023,0.036103666,-0.13304181,-0.03125619,0.011146667,-0.05322962,-0.12166833,-0.32262212,-0.050563414,-0.3571716,0.52172565,-0.12757388,0.24285153,0.3832061,-0.019490873,0.116013825,-0.0310079,-0.4142701,-0.33036232,0.056118224,0.0038644606,-0.0061428687,0.25294927,0.06571866,-0.02283747,-0.057790022,-0.3549315,0.283978,0.39969432,0.1555579,-0.23850442,0.11888789,0.29691300000000004,0.41830382,0.17325838,0.2653775,0.11022998,0.013606898,-0.24762373,-0.22574842,0.089238375,0.57042575,0.15433787,0.11004977,-0.35463962,1.0,2.0
10.1509/jm.11.0130,-0.17129170000000002,0.05881453,-0.720363,-0.13368329999999998,0.09653224,-0.0020701175,1.3830584,-0.3451862,-0.28125012,0.35068023,-0.42703056,-0.31117454,-0.39151818,0.33804554,-0.514081,0.59978414,0.29708794,-0.121380515,0.08107471,-0.5594175,0.8191595,0.49000764,-0.15183376,0.09621951,-0.13462868,-0.51064974,0.2740705,0.35661550000000003,-0.30975255,-0.41413596,-0.28973390000000004,0.27263224,0.13213398,-0.24609564,0.7949879,-0.5919736,-0.6005946999999999,0.6510533000000001,0.30180594,-0.1955133,-0.5494611,-0.045314837,0.8357595999999999,0.12723424,-0.22822373,1.3401976999999998,0.018049333,0.0735284,-0.29617774,0.34576228,0.012636777,0.4805722,-0.06325097,-0.042514734000000005,0.39955288,-0.3945462,0.28109208,0.82757914,0.17271866,-0.16236648,-0.22210014,-0.0011629706,0.023258556,-0.363631,-0.11235346,0.364165,0.8340466999999999,0.4050752,-0.08615027,0.7780665,0.3295658,0.041158207,-0.4579333,-0.58522594,0.30292854,0.17683801,-0.023130123,-0.4962196,0.017072422,0.59290993,0.7740244000000001,0.36395246,0.23813848,0.14476578,0.033672128,0.28351077,-0.13846229,0.14117266,0.28519556,-0.5539608,-0.2923737,-0.69775057,-0.09747318,-0.4855686,0.43137103,-0.12677653,-0.12470184,-0.15900378,0.47252128,-0.6451062,0.10718058,-0.36047485,-0.531762,0.11811399,0.6140474,0.7124986,-0.16321418,-0.7228406999999999,0.26099822,0.20416638,0.28183344,-0.1808188,-0.32003075,0.010382396,0.16994396,0.13510107,-0.5067139,-0.86135215,0.11276916,0.06142620400000001,0.10260123,0.5510864000000001,-0.2702666,-0.8364504,-0.11956949,0.17317957,-0.5972887,0.34741372,-0.53531456,-0.36173406,-0.28171146,-0.58752555,-0.033857003,-0.19451854,-0.49188706,0.0,6.0
10.1016/j.evolhumbehav.2017.10.002,-0.21192451,-0.096968345,-0.07286418,-0.17039129,-0.29169968,0.20049572,0.24038644,0.026398504,-0.3310867,0.19807324,-0.12077353,-0.06747232,-0.17193921,0.39525083,0.464682,0.12636364,0.15721459999999998,0.02832185,-0.17419283,-0.15616617,0.25897968,-0.10154244,0.008431026,-0.41065493,0.050844997,-0.13274391,-0.05431636,-0.021626411,0.19084789,-0.091685064,-0.10971580000000003,0.31541544,-0.016442556,-0.15328273,-0.01604798,-0.23065016,0.4844956,0.42356372,-0.3387685,0.21754926,-0.1310065,-0.035753626000000004,0.16066860000000002,-0.19282705,0.32168376,-0.11977038,0.44300103,-0.78777534,0.3268266,0.02277665,0.27482963,0.13887927,0.3262746,-0.15911889999999998,-0.40012926,0.0008738912300000001,-0.03927489,-0.22025588,-0.10067213,0.08920056400000001,-0.11948165,0.26386765,-0.33508757,-0.31147537,-0.21497928,-0.37729248,0.41740465,0.33331993,-0.16648875,0.17555138,0.25435555,-0.24426863,0.03421617,-0.046239,0.1373812,-0.06251724,-0.37391782,-0.052413337,0.23031776,0.40258574,0.40324947,0.034596145,0.33167887,0.11946517,0.2831926,0.062248625,-0.25017214,0.58782935,0.07910008,-0.015435085,-0.07383886,0.1843848,-0.17103751,-0.023147538,-0.18665043,0.039725296,0.006550846999999999,-0.030523073,0.15403502,-0.30442548,0.013632658999999998,0.06904184,-0.30946073,-0.017419051,0.20528287,0.19496733,-0.051959533,0.27085390000000004,0.07733946,-0.2116824,-0.09437037,0.055937618,0.1558491,0.735213,-0.30164436,-0.03234329,-0.035943724,-0.23709415,0.30909398,0.31750754,-0.37399325,-0.5040319999999999,0.058816772,0.20164165,-0.14277275,0.263853,0.10719665,0.3881647,-0.32094374,-0.17633966,0.094162814,-0.19653195,0.042932007,-0.14050747,0.5072457,1.0,4.0
10.1007/s11747-014-0369-6,0.22267632,0.08107485,-0.2605878,0.26669976,0.25709507,-0.22349904,-0.09343086,-0.26806638,-0.05422619,0.15387988,0.4112222,-0.229153,-0.02669207,0.18081415,0.10384811,0.44203037,-0.08237979,-0.2104535,0.13043758,-0.43536812,0.082911104,0.5237066,0.08830722,0.40488705,-0.20150709,-0.016400236999999998,0.19675294,0.0757633,-0.060099486,0.164069,0.19398738,0.11913763,0.06467523,0.08762468400000001,0.52659965,0.06696329,-0.016153002,-0.19798955,-0.2988642,0.08721537,-0.03307205,0.16719626,-0.10421593,-0.117111094,0.074045636,0.05850980400000001,0.17915426,-0.23113982,0.12709686,0.28584856,-0.0058672577000000005,-0.28058553,-0.10927438,0.21923934,-0.5189733,-0.038930386,-0.3048671,-0.03778887,-0.041298393,-0.099199854,0.7981214,0.3086134,-0.1725869,0.21565513,0.39137274,-0.42964864,0.47361514,0.027938632,-0.11495958,0.27136207,-0.12567799,-0.09846823,0.06204604,-0.1323983,0.49088356,-0.016438944,-0.35170045,-0.440469,0.035255656,0.3928471,0.15576461,0.089213535,-0.3568122,0.07949784,0.27873012,-0.07303508,0.20685789,-0.07387718,0.05669131,-0.17420419,-0.03506398,-0.4835527,-0.41215897,0.04275857,-0.23010445,0.17257836,-0.19097203,-0.15453246,-0.24147524,-0.029415421,0.20313519,-0.13611196,0.16006176,0.60836864,-0.14818208,0.53348464,-0.11313244,-0.27373415,-0.02927774,0.21965863,-0.25713468,0.38394073,0.144999,-0.14544798,-0.18808997,-0.14436539,-0.038302906,0.2792558,0.399399,0.057337668,0.021010831,-0.017228023999999998,0.11165239999999997,0.23778611,-0.110191055,-0.0046260143,0.13258822,-0.16485141,0.14181529999999998,-0.3143916,0.045644827,0.61646163,-0.30704190000000003,-0.2576504,0.00757567,0.0,1.0
