DOI,new_feature_1mag_first_auth,new_feature_2mag_first_auth,new_feature_3mag_first_auth,new_feature_4mag_first_auth,new_feature_5mag_first_auth,new_feature_6mag_first_auth,new_feature_7mag_first_auth,new_feature_8mag_first_auth,new_feature_9mag_first_auth,new_feature_10mag_first_auth,new_feature_11mag_first_auth,new_feature_12mag_first_auth,new_feature_13mag_first_auth,new_feature_14mag_first_auth,new_feature_15mag_first_auth,new_feature_16mag_first_auth,new_feature_17mag_first_auth,new_feature_18mag_first_auth,new_feature_19mag_first_auth,new_feature_20mag_first_auth,new_feature_21mag_first_auth,new_feature_22mag_first_auth,new_feature_23mag_first_auth,new_feature_24mag_first_auth,new_feature_25mag_first_auth,new_feature_26mag_first_auth,new_feature_27mag_first_auth,new_feature_28mag_first_auth,new_feature_29mag_first_auth,new_feature_30mag_first_auth,new_feature_31mag_first_auth,new_feature_32mag_first_auth,new_feature_33mag_first_auth,new_feature_34mag_first_auth,new_feature_35mag_first_auth,new_feature_36mag_first_auth,new_feature_37mag_first_auth,new_feature_38mag_first_auth,new_feature_39mag_first_auth,new_feature_40mag_first_auth,new_feature_41mag_first_auth,new_feature_42mag_first_auth,new_feature_43mag_first_auth,new_feature_44mag_first_auth,new_feature_45mag_first_auth,new_feature_46mag_first_auth,new_feature_47mag_first_auth,new_feature_48mag_first_auth,new_feature_49mag_first_auth,new_feature_50mag_first_auth,new_feature_51mag_first_auth,new_feature_52mag_first_auth,new_feature_53mag_first_auth,new_feature_54mag_first_auth,new_feature_55mag_first_auth,new_feature_56mag_first_auth,new_feature_57mag_first_auth,new_feature_58mag_first_auth,new_feature_59mag_first_auth,new_feature_60mag_first_auth,new_feature_61mag_first_auth,new_feature_62mag_first_auth,new_feature_63mag_first_auth,new_feature_64mag_first_auth,new_feature_65mag_first_auth,new_feature_66mag_first_auth,new_feature_67mag_first_auth,new_feature_68mag_first_auth,new_feature_69mag_first_auth,new_feature_70mag_first_auth,new_feature_71mag_first_auth,new_feature_72mag_first_auth,new_feature_73mag_first_auth,new_feature_74mag_first_auth,new_feature_75mag_first_auth,new_feature_76mag_first_auth,new_feature_77mag_first_auth,new_feature_78mag_first_auth,new_feature_79mag_first_auth,new_feature_80mag_first_auth,new_feature_81mag_first_auth,new_feature_82mag_first_auth,new_feature_83mag_first_auth,new_feature_84mag_first_auth,new_feature_85mag_first_auth,new_feature_86mag_first_auth,new_feature_87mag_first_auth,new_feature_88mag_first_auth,new_feature_89mag_first_auth,new_feature_90mag_first_auth,new_feature_91mag_first_auth,new_feature_92mag_first_auth,new_feature_93mag_first_auth,new_feature_94mag_first_auth,new_feature_95mag_first_auth,new_feature_96mag_first_auth,new_feature_97mag_first_auth,new_feature_98mag_first_auth,new_feature_99mag_first_auth,new_feature_100mag_first_auth,new_feature_101mag_first_auth,new_feature_102mag_first_auth,new_feature_103mag_first_auth,new_feature_104mag_first_auth,new_feature_105mag_first_auth,new_feature_106mag_first_auth,new_feature_107mag_first_auth,new_feature_108mag_first_auth,new_feature_109mag_first_auth,new_feature_110mag_first_auth,new_feature_111mag_first_auth,new_feature_112mag_first_auth,new_feature_113mag_first_auth,new_feature_114mag_first_auth,new_feature_115mag_first_auth,new_feature_116mag_first_auth,new_feature_117mag_first_auth,new_feature_118mag_first_auth,new_feature_119mag_first_auth,new_feature_120mag_first_auth,new_feature_121mag_first_auth,new_feature_122mag_first_auth,new_feature_123mag_first_auth,new_feature_124mag_first_auth,new_feature_125mag_first_auth,new_feature_126mag_first_auth,new_feature_127mag_first_auth,new_feature_128mag_first_auth,new_feature_129mag_first_auth,new_feature_130mag_first_auth,new_feature_131mag_first_auth,new_feature_132mag_first_auth,new_feature_133mag_first_auth,new_feature_134mag_first_auth,new_feature_135mag_first_auth,label,Fold_Id
10.1007/s11747-017-0546-5,-0.55028147,-0.3848148,-1.2052277,0.49755678,-0.26592237,0.45087,0.8165892,-0.83145523,-0.15754044,0.4112114000000001,0.6292449000000001,-0.34815714,0.5955794,-0.0698189,-0.31222844,-0.24125797,-0.31204185,-0.0005080217,0.14398251,-0.70011806,0.82655865,0.6556871,1.0623918,0.69523025,-0.5162205,-0.5910541,0.1764072,0.23598896,0.024721041000000003,-0.15445451,-0.08339043,0.104001895,0.26457644,-0.08074952,0.39217204,-0.9305239,0.35786608,0.25770608,-0.1861756,0.19417755,-0.9743856,-0.16454475,0.42891783,-1.4564428,0.7859096,-0.5168936,-0.34773847,-0.8991447,-0.23141754,-0.7801056,0.6590486,-0.021730611,0.97566813,0.40942553,0.09313967,-0.89597654,0.4325176,0.31824112,-0.20621766,0.04482983,0.12018761,0.281098,-0.09010727,0.021362187,0.20492989,0.13473254,0.6681833,0.33598593,0.75275797,0.67155606,0.30020058,-0.1315414,0.1659401,0.47548732,1.045184,0.15342101,-0.8342076999999999,-0.3812007,0.28232032,0.48000887,-0.10215693,0.49273655,-0.81469846,-0.7049310000000001,-0.63057464,0.37575725,-0.46783248,0.5661744000000001,0.4987425999999999,-0.14040528,0.6963366999999999,0.09786344,-0.1896737,-0.58941406,0.42856553,0.15863498,-0.4738281,-0.5607843000000001,0.33227080000000003,-0.14695579,-0.44126973,0.5892951999999999,0.53439957,-0.18177845,0.3574278,-0.0261187,0.19055827,-0.16243032,0.26749948,0.033394836000000004,0.38632876,-0.71936625,0.46172416,0.5794749,0.20993601,0.06289549,-0.4630021,0.4500668,0.7236279,-0.0033805438,-0.23340017,0.46483874,0.09952015,0.6428401,0.06606571,0.5046590999999999,-0.3206471,0.24209918,0.9086481,0.41007227,-0.21915424,0.18487589,-0.10777126,0.52663535,0.09871687,1.0,9.0
10.1177/0956797611431465,0.17398436,0.13235395,-0.6670723000000001,0.15507153,-0.20500675,0.7170331,0.5515376999999999,0.5400092,-0.15628074,0.1244097,0.19678432,-0.08330752,0.11216332,0.30931714,-0.6451314,-0.2298303,0.31914967,0.0065125683,0.38144007,-0.13763687,-0.033665437,0.4762288,0.2383736,-0.21213953,-0.85315764,0.4559317,0.23818295,0.10708945,-0.2795263,-0.44442955,0.1129079,0.4683189,0.19374691,-0.09472315,-0.2358135,-0.17570674,0.18151346,0.5114,-0.090910055,0.3650329,-0.6643053000000001,-0.25453132,-0.13109517,0.26525125,-0.0036388673,0.1538072,-0.011425364,0.14419821,-0.0805197,-0.15922904,0.5923048000000001,0.119723365,-0.231849,0.03513104,0.59497523,0.15247184,-0.18990947,0.40327343,-0.006970844,-0.3050201,0.18170813,0.23882425,-0.2751447,-0.28375548,-0.027132064,-0.11073689,0.76427805,0.031433508,-0.12850389,0.2091265,0.27771053,-0.021136383,-0.22300802,-0.27502877,0.18108559,0.54632896,-0.013518238,0.43414676,0.12868974,0.27428502,0.5031364,-0.1438188,-0.10183712,0.67451143,-0.19531673,-0.015768518999999998,-0.0429337,-0.44054475,0.056179,-0.36023465,0.43071303,-0.5059262,-0.34862550000000003,0.16285844,-0.37490353,0.042154286,-0.18297598,-0.61036754,0.04281988,0.08048905,0.2476993,-0.46464795,0.45531568,0.36738506,0.16091067,0.2860006,-0.36332077,0.3147547,-0.31483716,-0.12653491,0.3843271,-0.15848310000000002,-0.40627888,-0.010933046,-0.40509707,-0.24969035,-0.6962856,-1.1838721,0.277907,-0.04912601,-0.62885875,0.34510794,0.25073373,-0.13267358,-0.32712466,-0.31497565,0.38466528,0.59326863,-0.10851765,-0.27042723,-0.25835592,-0.20089738,0.34991133,0.64637965,-0.347968,0.0,6.0
10.1037/a0032275,-0.29641932,-0.61773455,-1.0485741,0.116569005,0.17868449,0.2052363,0.52674496,-0.2803615,0.77804273,0.76014686,0.4733393,-0.5831156,0.31217006,0.3357783,0.019133583,-0.38849533,-0.55457145,-0.6952295999999999,0.29856867,-0.77487844,0.7285176999999999,0.85841036,0.42473572,1.0920664,-0.25091285,0.36000204,-0.039294533,0.07056066,-0.49739483,0.15477467,-0.6772203,1.0670543,-0.09737261,-0.617731,-0.0686755,-0.23282456,0.08534229,0.4808786,-0.14527792,-0.20863542,0.0043003825,-0.5728181,0.25357854,0.22523546,0.54861975,0.51780844,0.08124599,-0.1945135,0.40271375,0.29718566,0.3757059,0.26972294,0.2866614,-0.18494387,0.34933046,-0.36440206,0.25527686,0.24367532,-0.18375632,-0.05763832,0.33824086,0.92516655,-0.4311617,-0.76829433,0.15075289,-0.27360824,-0.06625160599999999,0.6017783,-0.5521951999999999,0.04485326,0.20045899,-0.029162126,-0.27688290000000004,0.36262953,0.30417076,0.12271300000000003,0.44442663,-0.7437654,0.44308302,-0.022555778,0.446889,0.002413928,-0.16742168,0.28944024,0.042817254000000006,-1.2400427,0.31476286,-0.19872949,-0.093752116,-0.7399392,-0.49991462,0.045130584,0.054876324,-0.29407945,0.09003271,0.12522706,-0.28772643,-0.037169896,0.71559596,-0.10413711,-0.04683145,-0.64196086,-0.20092785,-0.13849168,1.0369419,0.2167292,0.6167369,-0.20670433,1.5844842,0.5047206,-0.9664838,0.78352934,0.3329094,0.4326747,0.026154323,0.13638726,-0.20730802,0.16288622,0.8019584,-0.30553383,-0.028824711,-0.29293543,0.18377338,-0.077524334,0.13537867,0.7845228,0.18665946,0.58591074,0.3029617,0.13928418,0.4143455,-0.2183966,0.0676468,0.010097787,-0.96164316,0.0,7.0
10.1007/s10683-007-9189-6,0.18856175,0.24523418,-0.3483402,-0.4316262,-0.15474688,0.1757128,1.0046524,0.025668146,-0.062033087,0.028853452,0.5565496,-0.4059996,-0.34052888,0.012469328,-0.6802897,0.018897304,0.1019816,0.34882027,0.3173554,-0.6636808000000001,0.55852723,-0.05098201,0.35474047,-0.6127686,-0.18496497,-0.24162912,-0.097146705,0.050517444,-0.056829628,-0.87198865,0.12917979,0.32077226,0.24068554,0.7687086,0.2604477,0.18364671,-0.08341871,0.109904416,-0.5749672,0.65540206,-0.19963418,0.3333957,0.15909024,0.62411743,-0.08158922,-0.065475024,-0.078251995,-0.35068792,-0.08352664,-0.597997,0.46657038,0.5451728,-0.1087735,0.91809237,0.75896823,-0.31536818,-0.17149971,0.53796923,-0.109098904,-0.27567637,-0.055147246,0.52538276,-0.6091122,-0.47132003,-0.44350222,0.16777131,0.608729,-0.14529969,-0.19795358,-0.24952577,0.35397303,0.15211172,-0.34205630000000004,-0.11428759,0.69952106,0.17635277,-0.21841845,0.09012493,-0.07391942,0.47789112,0.41153935,0.6275251000000001,0.23833643,0.13700576,-0.124521986,0.477828,-0.18965511,0.2521791,0.51242596,-0.16988406,0.02690003,-0.7773223000000001,-0.5918895000000001,0.03581878,-0.31527027,0.11604404,0.038577005,0.101555035,0.22211415,0.13442178,0.051272623,0.2720384,0.3822584000000001,-0.019274144,-0.094306536,0.037793394,-0.26675704,0.3341913,0.2784998,-0.27592890000000003,0.06398803,-0.32438558,-0.42911914,0.10714597,0.06075715,0.5174460999999999,0.062587954,-1.0039922,0.24712959,0.14974706,0.14416547,0.18302324,0.47156,0.36217785,-0.3015923,-0.034885783,0.21837652,0.55824596,-0.34355366,-0.08328773,-0.21811813,-0.14159724,-0.17875057,0.9427434,-0.5602878000000001,0.0,7.0
10.1007/s11747-009-0153-1,-0.3567612,0.100066215,-0.6176961,-0.042235773,0.14882784,0.053251814,1.5157431,-0.38366517,-0.28340557,0.29279163,-0.53249264,-0.48217723,-0.566507,0.21957701,-0.44340444,0.8091855,0.10381598,-0.1638473,0.22116826,-0.5961924,0.72067887,0.72262365,-0.111328945,0.31845126,-0.16467322,-0.6944398,0.28009152,0.38165513,-0.138552,-0.5126963999999999,-0.20225152,0.22587673,0.21855827,-0.30044317,0.5569938,-0.7018858,-0.5425521,0.9201301,0.49072006,-0.088507675,-0.46807665,-0.1256789,1.0163183,0.14491068,-0.090187155,1.1996841,-0.007831315,0.21375796,-0.31447092,0.36683217,-0.052468404,0.4104949000000001,0.0509791,-0.21265006,0.41687998,-0.37041503,0.25485578,0.95260847,0.164167,-0.21132441,-0.21201672,0.017916435,0.041537337,-0.37374136,-0.029368594,0.5847316,0.99585927,0.66540647,-0.053088453,0.75421745,0.28610045,0.12660795,-0.5252992,-0.62760067,0.5856260999999999,0.04251099,0.04630306,-0.6092642,0.014936307,0.6767251999999999,0.54900056,0.3954244,0.10639681,0.13588059,0.058764923,0.24670173,-0.21118759,0.31645614,0.13565794,-0.4023294000000001,-0.125974,-0.59080434,-0.05637567,-0.546438,0.5813663,-0.22507128,-0.14471246,-0.05109416,0.4730948,-0.70406187,0.18453506,-0.21531282,-0.7825638,0.16384791,0.54334855,0.7586636999999999,-0.20276044,-0.8169309,0.12381987,0.15499546,0.301289,-0.39524773,-0.48269224,0.012241876,-0.025665194,0.14191282,-0.66159624,-0.9716426,0.22462577,-0.10920509,0.060747467,0.6505813,-0.16538216,-0.8131553,-0.15500864,0.29336163,-0.58531725,0.11301836,-0.53980494,-0.13276587,-0.40957785,-0.7357710999999999,0.031463057,-0.22606449,-0.68358266,0.0,4.0
10.1177/0149206316672531,-0.19061936,-0.44675082,-0.010119307,0.092734054,-0.09830087,0.24071878,0.06000135,-0.25943688,-0.15209176,0.18301645,0.017024642,-0.17355642,-0.13521944,0.15294018,0.2968661,-0.008418654,0.40332383,-0.1853606,0.46945682,-0.19038795,0.25154513,-0.0921565,-0.024826342,-0.3213739,-0.07171208400000001,-0.12939653,0.06995475,-0.18137568,-0.05778473,-0.20755523,-0.12252416,0.31343645,0.08223902400000001,-0.1761057,-0.2236866,-0.021123756,0.4717270000000001,0.2521555,-0.14349332,-0.015768478,0.076648705,-0.11922928,0.21196505,-0.20271571,0.122748286,0.21674791,0.12709665,-0.24586594,0.16814023,0.0069592036,0.22165728,0.21562985,-0.039695174,-0.21957691,-0.021240113,0.2749625,0.18886791,0.02405132,-0.26455945,-0.01407855,-0.08006125,-0.011252763,-0.11049434,-0.5030223,-0.10835707,-0.46150658,0.35149443,0.10971927,0.0011589652,-0.044602234,0.10248329,-0.4834673,-0.053120174000000006,0.12607826,0.5092575,0.1844192,-0.19963998,-0.06722424,-0.25488618,0.094674885,0.23773536,-0.059383407,0.09740819,0.18132591,0.12806610000000002,0.207898,0.02482132,0.18355325,0.07571215,-0.0637136,-0.23501916,0.18050787,-0.03889647,0.11438163,-0.13290963,0.059107117,0.38545954,0.11887371,0.1275636,-0.40277895,0.044069503,-0.0007458691000000001,-0.46973264,0.095786214,0.003139644,0.42778173,-0.2806864,0.25230506,0.20373407,-0.048604053,-0.22192235,0.14386019,-0.0063440083,0.7309720999999999,0.00910469,-0.27259365,0.13302632,0.010334604,0.32492098,0.29271537,-0.0150492685,-0.42980626,0.10838021,0.078690514,0.2167553,-0.15442795,0.06796587,0.48489162,0.33391592,-0.2557329,0.11144796,-0.26185924,0.29500142,-0.098396376,0.15013249,0.0,3.0
10.1037/hea0000046,-0.13878012,-0.5295496000000001,-0.1698046,0.12332906,-0.026184523,0.18581177,0.13484623,-0.14098214,-0.062433045,0.13326398,-0.008981784,0.057894167,-0.2202681,0.019189002,0.20891248,0.05962189,0.2609014,-0.14697018,0.23687014,-0.22793864,0.25311804,-0.009870497,0.18868712,-0.4001332,-0.02808052,-0.15283263,0.062238406,-0.29298183,-0.01774304,-0.16964474,-0.14109324,0.19741662,0.24199365,-0.33242598,-0.115776956,-0.105974734,0.31004816,0.14692388,0.07822198,0.20149796,0.051248956,-0.038784612,0.3178934,0.024635648,0.043131564,-0.007923666,0.25479206,-0.25838193,0.23077482,-0.0071162325,0.22246352,0.35555968,-0.00800117,-0.25941202,-0.019029489,0.057127018,0.30916262,0.09102292,-0.22174466,-0.029784037000000006,-0.14695458,0.19425367,-0.04252823,-0.47418153,-0.39483905,-0.41489062,0.26475206,-0.09286628,0.22285794,0.10156493,0.21712007,-0.40330657,0.12487068,0.17653129,0.51558083,0.26036087,-0.35026142,0.09683547,0.04707805,0.17911115,0.22444245,0.07940502,0.14498144,0.19810475,0.049618807,-0.012024493,0.071936175,0.022869375,0.24961445,0.18321398,-0.16093501,0.13683364,-0.061237246,0.27210099,-0.025811108,-0.030380538,0.33104897,0.3484285,0.082024045,-0.5792791,0.045899607,0.2936312,-0.21308821,0.14387551,0.15751155,0.4149308,-0.3348422,0.24553311,0.31963885,0.06918158,-0.31111392,0.15317258,-0.16917520000000005,0.41485214,0.13270736,-0.24943997,0.18192618,-0.011421609,0.48699594,0.4977007000000001,-0.17324674,-0.5701901,0.056581188,0.12367425,0.29588822,-0.049847826,0.06966723,0.32299715,0.26659626,-0.54363775,0.03102939,-0.1456315,0.29524204,-0.10803111,0.37778184,0.0,4.0
10.1353/dem.0.0105,0.18688123,0.34889054,-0.6049253000000001,-0.07462150599999999,-0.014658756,0.77429044,0.42558837,0.6466084,0.12776594,-0.12851451,0.1307999,0.08191354,-0.1151876,0.3310942,-0.8955612,0.047989625,0.3637937,-0.06275789400000001,0.38992134,-0.31076404,0.12344523,0.63732773,-0.03382056,-0.37550527,-0.5587890999999999,0.56016874,0.27944076,0.053082164,-0.043465286,-0.48529208,0.14887732,0.54110587,-0.032415707,-0.005337608000000001,-0.21331,-0.11021599,0.022911014,0.4244835,-0.3616606,0.38095644,-0.72733045,-0.18398874,-0.12602007,0.06485505,-0.118248336,0.33119112,0.28805440000000004,0.20543814,0.17812029,0.10617084,0.5923198000000001,0.11786612,-0.11891577,0.2676188,0.42278108,0.011608173,0.113418534,0.43028095,-0.13664435,-0.3747947,0.1455395,0.34962496,-0.508049,-0.23300774,-0.13642003,-0.17446016,0.71101815,-0.13574511,0.110468276,-0.11109328,0.06471045,-0.08653549,-0.13382076,-0.1999169,0.44063994,0.5707230999999999,0.03273762,0.26650015,0.2343384,0.3148335,0.5563127,0.06610133,-0.064878285,0.44865075,-0.6767664000000001,-0.03442732,0.017205289,-0.19799794,0.5873897,-0.24314845,0.25969780000000003,-0.63010365,-0.5737295,0.21797957,-0.38497233,0.13949287,-0.39935642,-0.29667264,-0.1510223,0.25739798,0.0967732,-0.4593545,0.09737785,0.05442639,0.14269665,0.37862268,-0.15087079,0.04336163,-0.24444449,-0.2145186,0.65460706,-0.11068659,-0.25293872,-0.06754975,-0.29472354,0.010741693,-0.74997,-1.2147583999999998,0.2009123,0.048284482,-0.6536181,0.54345614,0.28159562,0.14172459,-0.32360336,-0.5599036999999999,0.44956473,0.5333874,-0.09258746,-0.3638006,0.09295914,-0.15740931,0.26158333,0.7532783000000001,-0.021547891,1.0,8.0
10.1111/j.1467-9280.2009.02326.x,-0.11751187,0.6155531999999999,0.49820152,-1.3731755,-0.29479864,0.038113363,1.3417386999999998,1.2146779,0.44749823,0.6454419,0.43146002,0.14248033,0.56190705,-0.070065,-0.15030113,0.4520225000000001,-0.2176639,0.4225705,0.648944,-0.34600532,-0.24665987,0.15569313,-0.39180884,0.6511031999999999,-0.41110778,-0.00010089292,-0.03643412,-0.1369338,-0.6131542,-0.58319324,0.60582614,0.62110764,-0.08681939999999999,0.19962159,-0.0006778042999999999,-0.19315095,0.31311798,-0.0988732,0.13088977,0.11550039,0.006440138000000001,0.6747655,-0.1045822,-0.2954314,-0.17184041,0.7059181999999999,0.20273073,0.51441,-0.41529605,0.020295568,0.36237964,0.10462786,-0.4441999,0.41250327,-0.35193909999999995,0.025317505,-0.21962093,-0.08556891,0.75561637,-0.61623776,-0.5787286,0.6514224000000001,0.11041131,-0.28736806,0.15228842,0.012169616,0.22544506,0.543403,0.39077652,0.23030052,0.11453342,-0.27821758,-0.22164865,0.33905348,0.8612581,0.084415406,0.0939879,0.6859519000000001,0.091859885,0.5813444000000001,-0.50875264,0.07593799400000001,0.5099744,-0.23978637,-0.51511425,0.9003218000000001,-0.27981940000000005,0.63590944,-0.04399789,0.23981681,-0.25893745,0.42995495,-0.69583774,-0.06256468,-0.5848045999999999,-0.34180006,-0.12122282,-0.026099548,0.67460865,0.036901962,0.101594105,0.7347243,-0.025809651,0.76803875,0.63331985,0.108379975,0.4549064,-0.63625395,0.22041917,-0.40950972,0.4198684,-0.4282794,-0.5977712,0.44532374,-0.71517384,0.0087601775,0.22855814,0.30406618,0.36277354,0.65299314,-0.2041355,-1.1006697,0.31995937,0.92330277,0.5455108,-0.120752804,0.10214994,1.1752813999999998,-0.07122035,-0.381404,-0.9480078000000002,-0.0018407312,-0.29636985,-0.23618886,-0.55810565,0.0,8.0
10.1016/j.jenvp.2010.04.001,-0.11679578,-0.06732126,-0.3938371,-0.4531676,0.34415025,0.4502633,1.2787814,0.18659836,0.17359462,-0.17652169,0.22318627,-0.1032936,-0.47886667,-0.1352027,-0.59397197,0.027416434,0.20814037,0.15947439,0.37415573,-0.5953534,0.7381521,0.1747,0.12933148,0.023635637,-0.40426785,-0.09176339,-0.2284056,0.15233223,-0.13041785,-0.6515955,0.24018298,0.5093162,0.0039148047,0.34598148,0.08204185,0.15560128,0.0042796656,0.369413,-0.5316506999999999,0.22151434,-0.032398224,0.12933119999999998,0.13188370000000002,0.14802288,-0.2230369,0.045282125,0.23273465,0.12191,-0.19728665,-0.2339038,0.6084677,0.12975962,-0.30860505,0.5664729000000001,0.49176934,-0.15464924,-0.15426472,0.7801763,0.024055261,0.0026650934000000005,-0.19069912,0.40091297,-0.94841427,-0.5300876999999999,-0.49901804,-0.02962396,0.81885576,-0.63634795,0.043083027,-0.06719191,-0.07701234,0.29610962,-0.5169799,-0.53373176,0.6091446,0.5827380999999999,0.06200174,0.30459353,-0.10116654,-0.06678226599999999,0.18132183,0.2650337,0.45422456,0.40901518,-0.14524059,0.2028236,0.03910979,-0.16365929999999998,0.43079513,-0.053316075,0.107787415,-0.8779889999999999,-0.36758283,-0.055315565,-0.20691818,0.33242938,0.072715044,-0.01305705,0.33228788,-0.12039259,0.11594956,-0.08574693,0.03401435,-0.17506357,-0.15852691,0.13073452,0.029298717,0.6556417,-0.1038161,0.062427238,-0.11909522,-0.45602962,-0.18157898,-0.02192273,0.21715188,0.1550802,-0.29862142,-0.8556014999999999,0.5099187,0.13025033,-0.16001935,0.34212407,0.15393270000000006,0.5392670999999999,-0.5440895,0.044666708,0.10938442,0.4617761,-0.40174177,0.07630473,-0.24476044,0.036563814,0.14363079,0.5632696,-0.31243044,1.0,7.0
10.1111/jofi.12514,-0.29878092,0.68403256,-0.41322047,0.16464442,0.30046904,-0.07895857,0.38466835,-0.33492565,-0.030963162,-0.19102548,-0.19545919,-0.56133497,0.048120692,0.03521268,-0.094600335,0.44631392,0.76295507,0.45988378,0.05319277,-0.57203794,0.24925844,0.12405724,0.20488241,-0.33137444,0.09557472,-0.23386933,-0.14681566,-0.13877308,0.02075333,0.24880041,-0.6625685,0.4763960999999999,0.015885405,-0.24795583,-0.08673171,0.4210016,-0.41403094,-0.10758227,0.031534426000000004,-0.119754545,0.08980678,0.049662918,-0.17600197,0.49368513,-0.76144814,-0.13076118,-0.06632919599999999,0.19057944,0.2290039,0.17833991,0.27988836,-0.26063105,-0.22872706,-0.22034189,-0.6035783,0.16594735,0.2704613,0.051648635,0.21128613,0.08249705,0.49474058,0.27472523,-0.8140683000000001,0.08418886,0.12002714,-0.20429277,0.5387919,0.40928215,-0.18465024,0.2785444,-0.1613934,-0.35220063,-0.27882776,0.43445346,1.1848698,-0.40938354,0.25773352,-0.13723095,0.24154922,0.058655273,0.23550004,-0.07914441,-0.06644408,-0.06143885,-0.18171263,0.22144003,-0.24858329,-0.10272502,0.6598255999999999,0.09378097,0.37501082,0.014382967,-0.7592424,-0.14703071,-0.10826006,0.23338051,-0.35692474,-0.013121315,-0.5921939,0.26509282,0.21131836,0.06927433599999999,0.22786492,0.33304656,0.14660145,-0.05625525,-0.1597999,0.15562244,-0.021671984,-0.029063348,-0.06350349,0.2004708,0.1096076,-0.25181612,-0.4027839,-0.24696682,0.025400206,0.35844302,0.69342905,-0.74862796,0.66204596,-0.30010790000000004,0.04748286,-0.063083805,-0.1142328,0.5345806,0.4111771,-0.1360655,-0.018358663,-0.15811597,0.20653556,0.72279763,-0.12483146,0.0072561493,-0.4188608,1.0,10.0
10.1016/j.evolhumbehav.2010.11.001,-0.025545502,-0.74833804,-1.0148735,-1.1883639,0.43829942,0.64478534,0.18622813,1.0932605,0.33058804,0.4235885999999999,0.53229874,-0.2936545,0.13097437,0.92034185,0.5205734000000001,-0.3412906,0.08710859,0.102540724,0.36591515,-1.21266,-0.1305502,0.12740473,0.16703310000000002,0.15130004,0.8261284999999999,-0.9923101,-0.06918795,-0.22088034,-0.100509495,-0.20197874,-0.43079835,0.012503302,-0.05626479,-0.123409025,0.32057813,-0.71840847,0.5772403,0.651181,-0.7346425999999999,-0.27949309999999994,0.0020490983,0.49432817,0.54012144,0.4393766,-0.656354,0.49606246,-0.25685660000000005,0.21601054,0.52423084,0.02403797,0.61359006,-0.8918782,0.14089029,0.088320404,0.068675905,-0.49978602,-0.49074733,0.8413457000000001,0.1667474,-0.33922973,0.22931823,0.5245114000000001,-0.45404965,-0.18068333,-0.18916303,-0.9203896,0.09213767,0.03575459,0.29979340000000004,0.24086910000000006,-0.91014916,0.67317194,0.2521848,0.4023872000000001,-0.14790365,0.58664733,-0.38977474,0.31061320000000003,-0.61717904,0.14155807,0.7149536,-0.14557971,-0.6835036,0.4831465999999999,0.22703703,0.32507107,-0.013425392,-1.3910093,-0.19625276,-0.6256424,-0.3944658,-0.42134818,-0.8092946999999999,-0.15730168,-0.4978891,0.05821354,-0.39205086,0.12553604,0.10046183,-0.12265043,0.45897502,-0.54076064,0.09510474,0.07224006,0.1074537,0.73295206,-0.53865606,0.1103211,-0.010454457,-0.04176565,0.0454622,0.054157585,0.107109025,0.16031305,0.16957425,0.2615259,-0.52579373,-0.3703765,0.54499793,-0.14754842,-0.6434306,0.35612226,0.27765120000000004,-0.09237764,0.054029375,0.2615806,0.78333956,0.13933302,1.2218628,0.2946217,-0.117645234,0.01425583,0.70467395,0.028487237,0.7187066,0.0,4.0
10.1093/esr/jcn050,-0.12579402,0.112454,-1.2563628999999998,-0.8275804,0.41653877,0.3969908,0.5470076,1.0138005,0.29981083,0.46426353,0.7185534,0.28301674,0.4124984,0.2350367,-0.04189313,-0.036869254,-0.20914838,0.023431225,0.14429021,-1.1088405,-0.27582175,0.33944494,0.49685535,0.12904339,0.5203325,-0.6569535,0.090417184,-0.4622768,-0.50371385,0.026790202000000003,-0.010160633,0.67057604,-0.27524072,-0.36418512,0.35851264,-0.17764784,0.34244838,0.6260485,-0.50719124,-0.036514934,-0.24730468,0.4010715,0.46694005,-0.05292471,-0.36310884,0.59327644,-0.15251642,-0.34215844,0.92967194,-0.6925635,0.060475882,-0.4144295,0.75004536,-0.013823191,-0.15915312,0.28473905,-0.50537425,0.8534546999999999,0.13521904,0.14976119,-0.18799832,0.05075862,-0.2929805,-0.264542,0.18150076,0.17673048,-0.13830571,0.7336734,-0.3494953,0.05043521,-0.5060399999999999,-0.24960485,-0.14167267,0.41962832,0.30757135,0.031046472,-0.45048454,0.42124265,-0.81649643,0.010171829,0.5223833,0.15758732,-0.44141603,0.09863884,0.2780924,0.41008446,-0.24769002,-0.43794537,-0.14725062,-0.49531305,-0.6862978,-0.67000306,-0.9214664,-0.34231803,0.41109958,0.17063576,-0.17480473,0.30634034,-0.28381053,-0.95166636,0.27322742,-0.35172907,-0.22763215,0.2975771,0.5826517,0.96204925,-0.1804841,-0.25570992,0.3584521,-0.5556505,0.045185626,-0.21228969,0.26902209999999993,0.20630997,-0.016345573999999998,-0.37250605,-0.1603787,-0.03514734,-0.1641457,-0.1304528,0.31758803,-0.313999,-0.38995522,0.11186423,0.11703106,-0.4451434,0.431498,-0.46264282,0.25536063,-0.10639821,0.11809045,0.11889022,0.19578522,-0.30266917,0.61682445,1.0,4.0
